place_id,title,rating,polaridade,polaridade_num,polaridade_texto,ResumoTexto
ChIJKVnO275ZzpQRx7YyPPJdmNY,Café Mestiço,4.25,0.3448532196969697,1,Positivo,"I recommend it.. An interesting option if you are in Martins Fontes and want to eat something or have a coffee! The food is pleasant without great attractions, but I found it a little expensive for what was offered!."
ChIJ18PwP7V1K4cRleDxNGAyzEg,Café Paris,4.375,0.37435714285714283,1,Positivo,We were craving crepes so just Googled 'crepes near me' and saw good reviews. Staff has always been terrific and are well loved among their many patrons.
ChIJKY73HalZzpQR1ZE9JE8dzS0,Café Sol,4.375,0.6110466269841269,1,Positivo,"Great bakery, coffee is right, try their ice creams or a milkshake. prices are same as in europe, so they could try a bit harder.. Pistachio gelato is excellent."
ChIJeYSi6VZYzpQR0GG1Crup1Vc,Café Vivaz,3.6666666666666665,0.5916666666666667,1,Positivo,"If not the best, then one of the best pies I've ever had! Good and cheap.. excellent coffee."
ChIJy_Nx8yVazpQRfS3c9meKjik,Café das Coisinhas,4.125,0.33684895833333334,1,Positivo,Enjoy the atmosphere of a well decorated lovely nice coffee with your friends and family. Only place in Brazil where I was able to find iced coffee
ChIJt5oHnnjk3JQRBasruEmnG9M,Café de Moiselle,4.5,0.38819986979166665,1,Positivo,"Very good coffee, fun and cozy atmosphere, wonderful cheesecake, delicious tea, worth checking out! Macaron de sigh for a cafe that claims to be French is incoherent."
ChIJl2QPn1BYzpQRQAuiqpQGP0Y,Café do Chef,4.5,0.6665625,1,Positivo,"Great service and the espresso w/ chocolate on point, very fair value. Cappuccino both hot and iced are very good.."
ChIJA1dkWKBZzpQRNcE14mmzErQ,Café do Farol - Mag Café,4.5,0.30478050595238093,1,Positivo,"These 3 stars don""t mean that it is bad, but it is also sometimes called the best place for brunch. Everything is passable, but with a hefty price.. Top."
ChIJZU3jiE9RzpQROotKHYYQGs4,Café do Ponto,4.0,0.33121354166666667,1,Positivo,"but to my disappointment the other piece was also hard. Not like the first one that was, dry and hard."
ChIJ2aUWIZv3zpQRX8Z5vB3957c,Café no Jardim,3.875,0.3838408569512085,1,Positivo,I found that there is a lack of up-to-date information about opening hours on social media.. What place! The decoration makes you dream… great food and a very well executed drink (I had aperol).
ChIJlYzOp9lZzpQRsgQfSrC7_60,"Camarada Camarão Shopping Cidade São Paulo: Camarões, Peixes, Happy Hour, Restaurante, São Paulo SP",3.75,0.4175852617105202,1,Positivo,"On the contrary, I've always employed more women than men, but in other segments (finance, controlling, sales and call center). Now there is also a hamburger option, some of them with shrimp as the main ingredient."
ChIJVXbLQGP3zpQRBRrg9gCsICs,Cantinho Do Café,5.0,1.0,1,Positivo,Best cake ever
ChIJdaSu5pVbzpQRgFxglb_F-sU,Cantinho Doce,5.0,0.34375,1,Positivo,"Lots of items to save your life when you crave some candy. If you want a radical Barbie tattoo, this is the place, it even comes with bubble gum.. Fast and objective service!"
ChIJe6fRC_5ZzpQRHjYHerQkyzQ,Carline Café,4.5,0.28105123299319723,1,Positivo,"Great view to a small cosy park in the heart of Vila Nova Conceicao.. Beautiful place with extremely expensive prices. Good food, a little expensive.. Beautiful location.. One of the most charming cafes in Vila Nova Conceição… it's really nice to sit at one of the outside tables, have a coffee to the sound of children playing and the birds that inhabit Praça Pereira Coutinho."
ChIJ63-8ytRZzpQRubXlgrtwe8I,Carole Crema,4.75,0.45525,1,Positivo,"They don't speak English at all so you would have to point. It took me 20 mins to explain what a gift box is, so use images."
ChIJgwSldDxYzpQRQuSu9ghEJqc,Casa Bauducco,4.875,0.39953125,1,Positivo,"I never thought Bauducco had a store.. until today. Really liked this place, they were all soo nice."
ChIJ74B2rjpYzpQR1AIbV34-5g0,Casa Bonometti,4.5,0.387316829004329,1,Positivo,"The biscuits without wheat flour and no milk, nut based are delicious! Very nice space for a coffee after lunch, or to talk in the afternoon."
ChIJ8R0umdiSpgARZb4sukbdL48,Casa Grande - Comida Mineira,3.875,0.45017857142857143,1,Positivo,"Attentive service, rustic but cozy atmosphere, in this rainy season there's no way not to have leaks. Very good food from Minas Gerais by the kilo with a choice of barbecue and prime meat."
ChIJr-JVVPT3zpQRSA_eDy45jlM,Casa Mille Restaurante,4.125,0.4827915313852814,1,Positivo,"Apart from the meats, which weren""t all that varied, the salad bar was rather limited. The atmosphere is average.. A new spade of the rodizio coming less than every minute.nits hard to keep up with how much meat they have."
ChIJx8zMKykZzpQR_-l2tv6nA4c,Casa da Panqueca,4.0,0.4683839285714286,1,Positivo,"For me the best pancake in Baixada Santista!!!! Very good food, the attendants were always attentive, but the owner, God is, but he didn't even give us a good night."
ChIJseE6a4RXzpQR71XUkr1Gipc,Casa de Bolos - Teodoro Sampaio 636 (PRÓXIMO AO HOSPITAL DAS CLÍNICAS),5.0,0.02226930765993266,1,Positivo,"You gained a loyal customer with this wonderful cake that I had the pleasure of buying. We called to complain, a guy asked 'one moment please', I was on the line for 15 minutes."
ChIJk6KZjnljzpQRa7nWEb18oPE,Casa do Norte Pimenta,4.875,0.4032206530448718,1,Positivo,"Excellent place, good food, only has little space but I think they soon improved.. Very good food, fair price, the plate comes full."
ChIJo_VhA_v4zpQR_VlSwgJSgEE,Casa do Pão de Queijo - Carrefour Limão,4.875,0.5518489583333334,1,Positivo,"It wasn't ready because the two were chatting, showing the cell phone to each other, I went to complain and attendants were super rude answering! Everything is always fresh.. A good shop from the Casa do Pão de Queijo chain."
ChIJ00w-uqRTzpQRxW3Bciz9vnM,Casa do Rock Bar,4.125,0.2686363636363637,1,Positivo,"listen to good live rock, drink that cold beer and have a good chat with friends in the best place, all the best.. Few options for places to sit and the bar doesn't have much variety, but it's fair in terms of prices and even for the public."
ChIJx0VXo-tZzpQRDgCYXHTFUsw,Casarìa SP,4.625,0.4582222303985697,1,Positivo,no compromise When i asked a second time they turned it off.. Mr. Leonardo was great guy and he made the food selection for us.
ChIJo-Mg4Z9XzpQR6GbkI0y8h6A,Cervejaria Zuraffa,5.0,0.2937759289321789,1,Positivo,"For me, one of the worst brewery experiences I've ever had. And Zuraffa even helps the production of micro batches of beer allowing its equipment to be used by those who wish to test their craft beer formulations."
ChIJd5-THXlTzpQRYKjgjvqIWiA,Cesta de Café da Manhã SP Zona Sul,4.0,0.4286542426215278,1,Positivo,"My wife loved it, Paula who helped us did a great job, congratulations and success! Gratitude made our day very happy with so many treats and delicacies."
ChIJy79h2uD3zpQRwxu5JIaiq18,Charles Dog,4.0,0.31960937500000003,1,Positivo,Brazilian hot dogs r amazing.... they put all kind of things from mashed potatoes to salsa. Very nice and delicious hot dog!!.
ChIJLW72boJBzpQR4GpPGubnxWA,Cheese Bread Maria Mineira,5.0,0.35057539682539685,1,Positivo,"Cheese bread, chipa, really tasty bread (if you're lucky to get it right out of the oven), cheeses have a single price and well above market values... parmesan, grated cheese, etc...various types of biscuits and candied sweets. I loved it, lots of variety and delicious products."
ChIJD1Ukj9KbyJQRNbBDuRqeF8s,Cheesecake Dream,5.0,0.43042578125000003,1,Positivo,"In general, it is a differentiated bakery with good products, I recommend visiting. They are small and you can try more than one flavor."
ChIJU270e2pZzpQRKz2ADjyq6Kw,Chest of Wonders - Maid café,2.5,0.3997375020812521,1,Positivo,"For those who want to know a maid café, the Chest of Wonders is perfect! I, who have no inclination to boss others around or be bossed around, felt a little uncomfortable.. Amazing place, amazing people and food and drinks so I can't even measure how perfect they are!"
ChIJb7XAtNP3zpQRIst7DKOG_Dw,Chip's Burger,3.5,0.5709375,1,Positivo,"The burgers were amazing...first time at an all you can eat burger joint. Tried the veggie burger, and it is really a good try!."
ChIJj7de39VZzpQRdgC2DqWt1tM,Chocolat du Jour,4.375,0.5944369212962963,1,Positivo,"In this chocolate shop, the packaging is beautiful, it would be a nice surprise to gift a chocoholic.. Congratulations on Mariana's service, she recommended me wonderful chocolates, I loved the environment. One day, I'm still going to have a hot chocolate in the store!."
ChIJySdhty9azpQRC4ymzQX8c3Q,Clemente Café,4.5,0.43767361111111114,1,Positivo,Asked for additional information about how to proceed correctly in providing payment but response got delayed. The owner personally contacted us to explain how they were affected and provided feedback.
ChIJaSb9FNdXzpQRElJF8btpVxk,Coado Shop Café,3.375,0.4504898807479723,1,Positivo,"I will be back more often.. Nice place with several beans and different methods of special coffee. I recommend.. Great option to have a black, strained coffee, even in the modern granny style."
ChIJj4FXBGFRzpQR7LXAktHyo8c,Coco Bambu,4.5,0.5735250289351852,1,Positivo,"Be sure to order the traditional international shrimp scampi, you""ll love it. Their options are always thinked in two or more persons, then you sure  will have to take some to home.."
ChIJ51vwtYlezpQRfNL4xHbWdAU,Coco Bambu - Anália Franco,4.125,0.38854758522727273,1,Positivo,"Our attendant Joel was perfect, polited and helpfull since we entered the restaurant.. Price is ok as compared to quantity served (some people may disagree)."
ChIJq6oGJ-H3zpQRezSvQ3j94Lw,Coco Bambu Anhembi,4.125,0.5333187905844156,1,Positivo,"We also enjoyed the live music.. Gabrielly was an amazing server. She was able to recommend an amazing merlot from Brazil, and guided us the whole way through our service.. Food was good and happy hours from 5 to 8 pm."
ChIJMx_GCb1XzpQR0HcKUeEoCxk,Coffee Lab,4.875,0.32470005308409916,1,Positivo,"First, the space is everything you could want a cool, laid-back coffee shop to be. it was very pleasant, and both were presented in a way to appreciate the uniqueness of ea."
ChIJQQ4oFwxZzpQRAHaNTb8Y-1s,Coffee Selfie,4.5,0.483437732514881,1,Positivo,"Coffee selfie has a welcoming staff, and their kindness will always be remembered. Nice place to have coffee and something sweet, they also have pão de queijo waffles.. Amazing, best coffee I had in brazil not to mention they put my face on it!"
ChIJnwy2hfBZzpQRuqKDZ1ItaKU,Coffee Story,4.125,0.319237373549138,1,Positivo,"Wonderful place, the staff was great, they can explain to you everything about coffee.. I saw some photos of this themed cafe and decided to go check it out."
ChIJA5-Bq2VRzpQRTrCNAAZKPtY,Coffee Walk Santo Mercado,4.375,0.508378745437569,1,Positivo,"Incredible coffee, tasty, very creamy just the way I like it. This time I tried the Salt Caramel and, as always, they killed it!."
ChIJRZJKETRXzpQRxjpxCdMt86Y,Coffee With Cookie,4.5,0.514453125,1,Positivo,"The grilled bread with scrambled eggs is my favorite breakfast every morning! There's also an executive lunch, but I haven't tried it yet..."
ChIJ_RW-xpRbzpQRoYO8SeQkN8Y,Coffee and Co. Ipiranga - The traditional american coffee shop,4.125,0.2681230946632732,1,Positivo,We went to a different place and ordered bacon but it had zero taste. Happy I came here on my last day in Brazil before going back to the 🇺🇸.
ChIJw9eut0j4zpQRIzOmgPiloKU,Condessa Brasileira,4.75,0.478125,1,Positivo,Excellent food ❤. Show.. Good
ChIJOy6atZvm3JQRRFpujAmMeO0,Confeitaria Rosinha,4.875,0.37056051587301586,1,Positivo,"Unfortunately they set up a festive goods store in the place, which I thought was pretty pointless. Acceptable service, high prices, when I suggested adding zero lactose options to the attendant, she was rude."
ChIJecU9gcDNyJQRdLbIg_1Jeus,Confeitaria de Paris,4.625,0.437875,1,Positivo,"The only issue I had was that I thought the hot chocolate was a little small for R$8. I don't even need to mention the Macarons, the best I've ever had in my life!!??"
ChIJBR4kSirl3JQRbRvdILMtuHs,Confeitaria e Panificadora Doce Belo,4.75,0.10365672831632651,1,Positivo,"Very slow service, waiting at the cashier there is no one to answer. Just horrible this owner treats others as if they were objects despising people just because I bought 2 pieces of cheese she said I didn't even pay for the bag she was giving away 😤."
ChIJ8b6m1ij3zpQRt-08XCNeUio,Cozy Coffee House & Bistro,4.5,0.29554017857142856,1,Positivo,"Serves dishes, salads, omelette, brownie, bread on the plate, fruit salad, apple cramble among others. I will return to try the other options, this first visit it was just cappuccino and cake.."
ChIJZfhsVTRXzpQRpdQmK1du-h8,Crime Pastry Shop,4.75,0.5062053571428571,1,Positivo,"Tasty pies, cakes and other goods, but a little too pricey for what it offers.. Without a doubt, the best thousand leaves in São Paulo, crunchy, smooth, and delicious."
ChIJcZbjn9VZzpQRFSUcBEhHY_s,Cristallo Oscar Freire,4.5,0.1950233843537415,1,Positivo,An excellent Italian style pastry and coffee shop with a very pleasant Brazilian atmosphere. Special thanks to Ms. Cida.. A nice and small bakery/café in Oscar Freire.
ChIJz9E8I4n4zpQR_FlL8QBVg58,Crêpe La France Buffet,4.0,0.5604340277777778,1,Positivo,"The crepes are well-made, with plenty of filling, and they have a separate sauce on iFood. Wonderful...quiet place without noise, variety of salty and sweet crepes, exceptional service, compatible price."
ChIJe45oNJZXzpQRUXYN4bE42h8,Cupping Café,4.5,0.3063888888888889,1,Positivo,"Next time I’ll try some of the baked goods, they looked amazing. They also have homemade nut milk for those who prefer leite vegetal to dairy.. Whoever said this place has wifi has very outdated info.. Great coffee (from a Colombian point of view) and the banana bread is fantastic.."
ChIJA0KVDHlZzpQRfoEX7i7tkss,Cuscuzeria - Riquezas do Sertão,3.25,0.40784000058356673,1,Positivo,"Check it out... Give preference to Brazilian food and small restaurants.. Lovely place, wonderful service. You deserve all the success and prosperity that our dear São Paulo can provide, I just think you should open a branch in my neighborhood that is located far from the center."
ChIJWydMUNf5zpQRmkOA69AXL28,Cá entre nós Café - Cafeteria em São Paulo,4.0,0.5300081845238095,1,Positivo,"Very good espresso, hot cheese to eat praying, and a delicious quiche, apart from the super friendly service :). Excellent service and a very pleasant environment.. Best coffee in São Paulo."
ChIJq1cGjSxWzpQRqNuO9_rieo4,Cór,4.875,0.4435751488095238,1,Positivo,"São Paulo has a number of excellent restaurants to offer nice and delicious meet specialty dishes. The steak came first overcooked, then after I complained they brought another one undercooked."
ChIJOwEnqeE7z5QRqzpOARdjtko,DOGUERIA HOT DOG FAMILY DELIVERY ®,4.25,0.5673842592592593,1,Positivo,"Quality in service and products made with great affection and whim, in addition to being delicious, I highly recommend it 🍔🍟🌭. Really delicious 😋😋 Excellent service, clean and simple place, it just takes a while to leave, probably due to great demand!!"
ChIJVdC54EdRzpQRjKDnxJHeMIw,DaTati - Restaurante Vegetariano em Santo Amaro - SP,4.25,0.3338081597222222,1,Positivo,"The cocoa ice cream made with chestnut milk is a show in itself. The service took a long time, because there is only one girl to attend."
ChIJnRQ3QRJFzpQRGx1rJ7z2JM0,Delícias da Nidi,4.25,0.5985946969696969,1,Positivo,Nest cake is my favorite but I still want to try all the others. The store is very good and has several delicious sweets I recommend.
ChIJdV0_BWHPyJQRnvkPtnlgKV0,Dengo Iguatemi Campinas,4.25,0.5421964865491651,1,Positivo,"Intent on being 100% Brazilian, they creatively blend cocoa (coming from the Cabruca, in Bahia) to native fruits like cupuaçu, cumaru and jabuticaba, but also with cachaça or bijú (an indigenous very fine cassava flatbread). Dengo was a lovely experience in all aspects, that the whole family is willing to repeat :)."
ChIJP3_FYif3zpQRGlU3-UDnN-s,Dezato Gelato - Augusto Tolle,4.625,0.42960693993506494,1,Positivo,"The stuffed cone is delicious, you can choose chocolate or dulce de leche, the macadamia flavored gelatos and lemon pie are sensational, I also tried carrot cake and it is very tasty. Delicious luck, excellent service, great flavors and good options of zero sugar or 70% cocoa ice cream."
ChIJbSZcETj2zpQR5ILJXgihWWc,Di Amore Breakfast baskets,5.0,0.2,1,Positivo,"Great products, reliable service, fulfill the agreement with punctuality, I APPROVE....... Very beautiful basket!"
ChIJK40dB1d3uJQRjUb-qWDyZUE,Do Digo Macarons e Chocolates,4.25,0.685146949404762,1,Positivo,"Excellent service via WhatsApp, then I went to the store in person, Letícia was lovely. The place is pure charm, and the macarons are impeccable, I've never eaten before and I can say that just like my friend said... it's like eating a cloud with a remarkable flavor."
ChIJq9Nhq1f0zpQR2DatgJU4ls4,Doce Arabe Mazen,4.5,0.4423058712121212,1,Positivo,"Very kind owner, friendly staff and wonderful sweet!. It was closed and there is no identification or operation."
ChIJiauVDXpFzpQRpUnjROCmYNQ,Doce Ateliê Gourmet,5.0,0.9099999999999999,1,Positivo,"Very good sweets, made with a lot of care❤"
ChIJoyDh3CpOzpQR79ABAo64ZOc,Doce Delícia,4.5,0.536328125,1,Positivo,Location - ⭐⭐⭐⭐ Prices - ⭐⭐⭐⭐ Service - ⭐ There is a Mrs. who has no sympathy for serving customers. Very well made products with a lot of flavor and good service.
ChIJjSfocWldzpQRDZLZGeuTEpY,Doce Festa,4.875,0.46662326388888886,1,Positivo,"It is a place that has a lot of variety of items for themed parties, such as birthdays, commemorative dates, revelation tea, tea bar... from stationery, disposables and food lol. Good price..everything we are looking for can be found great service."
ChIJkwMNaMX5zpQRii_lGL9mkdc,Doce Luciana,5.0,1.0,1,Positivo,Everything Luciana makes is delicious!!! You can ask without fear..
ChIJC7JTu2L83JQRiIaVE503amI,Doce Mel,4.5,0.1697840831043956,1,Positivo,"In fact, the service was great, the employees were kind and the products were of excellent quality, but what really upset me was the fact that one of the times, during the night, I witnessed something that made me very upset, I don't know if it was the owner of the establishment, who, in a rude and disrespectful way, called the attention of an attendant, screaming, and that caused me a terrible discomfort, because in my humble opinion, this is a form of lack of education and disrespect for others, especially when it comes to an employee and/or employee, my dissatisfaction is recorded here, I never liked to see or even be called attention to in public.!!! Terrible service, I bought 2 drumsticks today with catupiry, in addition to the delay because the bedpans who serve you have to finish the matter to serve you, it came without catupiry and horrible."
ChIJ-f5TX77BzpQRf0tNQK_3-48,Doce Roça Café e Empório,4.75,0.5609706959706959,1,Positivo,"Very nice selection on the menu for a great breakfast. The pot sweets they sell end up being a little more expensive than in other establishments in the region, but that's just a detail."
ChIJ7fy-Ah4ZyZQR0nwyT1z5_W4,Doce Tempero,5.0,0.5176272852891157,1,Positivo,"There are places where the service is horrible and you pay without choice. Thin crust, small pieces and little filling, perfect because you can try them all."
ChIJV8S7Ru9YzpQR2pelpjItTac,Doceria Cheaib,4.875,0.3930045056216931,1,Positivo,"I bought three trays to enjoy at home, they were really divine. The most complete bakery, snack bar and Arab (Lebanese) grocery store in São Paulo.."
ChIJK1li6l73zpQRNOOBxZbTrOM,Doceria Deu Água na boca,4.375,0.4734050324675325,1,Positivo,"Everything of great quality, divine food, wonderful sweets, super friendly and attentive, excellent service!. It's worth a visit to have that special coffee or tea.. Quality sweets with real flavor!"
ChIJfxdRZ6lezpQRU3sgt1GnAnk,Doceria Tentação Mooca,4.25,0.3685372023809524,1,Positivo,"Only the savory ones have phases, some seasons are very good, others not so much. To close the Sunday nothing better than a slice of cake with coffee!"
ChIJIyCDVh17zpQRMWifXKGXMRU,Dogão da K,5.0,0.6033333333333333,1,Positivo,Best snack I've ever eaten 🤩🤩 highly recommend. Sensational best dogão in the east side.
ChIJN_4_HSz2zpQROWUW31IvWgs,Dolce Café Bistrô,4.75,0.38431018518518517,1,Positivo,"There is no better place to have a coffee in Santana. Clean, pleasant, quiet, well-kept place, always very original cakes to accompany the excellent coffee."
ChIJb_bpYnX4zpQRATGqUxzThF0,Dolce Pães & Cia,4.875,0.13759846552257265,1,Positivo,"I wonder what they do when we're not looking.... Bakery and confectioner totally out of customer service standards. Bakery with incredible potential for the region it is in, however, little explored."
ChIJzZT0B2RazpQRO5rFL0ORysw,Dolcíssimo Café - Congonhas (Restrita),4.5,-0.16851623376623376,-1,Negativo,"The Dolcíssimo Café is housed inside the Congonhas Airport, on Avenida Washington Luís, s/n in Vila Congonhas in São Paulo, located in a small place, with simple but very pleasant decoration, offering a good menu with many options for snacks, sandwiches, snacks, bread, cheese bread, sweets, snacks, juices and drinks. This stresses the employee and especially the customer who leaves with a bad experience Please think of a system or procedure or practice to improve this."
ChIJseZXASz2zpQRSE4GSvSqvgM,Dom ramiro,4.875,0.384375,1,Positivo,Cool for a Happy Hour. Ok
ChIJp_AxXYRZzpQRGOHFzd-fvxo,Domênica Cafeteria,4.375,0.6465060763888889,1,Positivo,The cappuccino with chocolate is great and they also have vegetal milk options!. With personality and a good crew running the counter this place delivers a mean espresso and for the vegans out there... rejoice!.
ChIJKX-v5ZJezpQRPiG74Q5J9zw,Don Miguel Mexican Bar,4.375,0.39722222222222225,1,Positivo,"Maybe a bit spendy, but worth it for the quality. Nice and calm environment, love the customer service, excellent food."
ChIJOSunPOdXzpQRWMQUd-WV9lA,Dona Deôla - Pompéia,5.0,0.24937499999999999,1,Positivo,"Its good, but other places better and not as expensive. As if the terrible service wasn""t enough, everything here is overpriced."
ChIJByafLoL4zpQRs_dav9zKixI,Dona Deôla Bakery,4.75,0.32229166666666664,1,Positivo,"Although it is a brunch it iquite expensive.. Dona Deola keeps its doors opened 24/7 with fantastic sandwiches, pizzas and a big all you can eat  buffet. Friendly service, cosy place, great variety of cakes and breads."
ChIJBzlfFfvwzpQRYT54sLOFSqE,Duana Restaurante e Pizzaria,3.875,0.48455492424242425,1,Positivo,"Great value as before.. Good food, comfortable place and a nice view.. The best pizza and an astonishing view!."
ChIJgW0-vSeLxZQRuu1qhXZ4ZHo,Dueste - Tempero em Família,5.0,0.4525,1,Positivo,Prices isn't expensive.. Top. They are very attentive.. Top.
ChIJJ6_o301YzpQR7Bp3-lgm-Gg,Duo - Café & Comidinhas,4.5,0.6785982142857143,1,Positivo,"To complete, it has the best brigadeiro I've ever eaten! It used to be better, it's very tumultuous, confusing, one difficulty getting service, another difficulty paying, very time consuming."
ChIJkShyUSau3pQRanzBtkrvL-Q,Earth Seed confectionery,5.0,0.25,1,Positivo,It is such a great place to have a good time with family and friends. Top.
ChIJX-fHq1VYzpQRsdBw58nt9_U,Edifício da Bolsa De Valores De São Paulo,4.625,0.4530536954365079,1,Positivo,"And worth an appointment to know the place, I recommend it.. Remember this and consider; bring it to memory, you transgressors.'"
ChIJS1H2d4ZUzpQR34AW7KQQfbI,El Shaddai Doces e Salgados,5.0,0.5,1,Positivo,all my voda. Excellent
ChIJvTEJyfhYzpQRmqLfVcLijc4,Emporio Akkar,4.875,0.5068190414186508,1,Positivo,"Syrian sweets are the best, sold individually or in packages with miniatures. Sanabel's Arabic bread for me is the best and I've never found it elsewhere."
ChIJKbSdI6tezpQRhO_uNkpg5YM,Empório 167 Pizza & Bar,4.25,0.34537388392857143,1,Positivo,"Fast service after ordering, extremely light pizza dough (doesn't weigh, but you'll want more 😅). Bruschetta left a little to be desired because the bread was soft (I think it could have been toasted more)."
ChIJD8Mhtiob6JQR08QIeWovm2Q,Empório Árabe,5.0,0.585,1,Positivo,"I can't get in contact with the company either by whats or by phone!. A store with quality products, the halawi is delicious, the Tahinne is also very good...."
ChIJV0zyVHHk3JQRu2VHjJqzYCU,Empório Árabe Al Baba,4.625,0.36205989583333337,1,Positivo,"I love Arabic sweets and this was not even close to a good experience. I always avoid going there because everything is so delicious... those fresh pastas and sweets, impossible to eat just one."
ChIJyxI3fOVWzpQR6Pseb-ZVszs,Espaço Kinis,3.75,0.6085525568181818,1,Positivo,"Kinis is a beautiful and super cozy store that I love. It has absolutely everything we women need, from bikinis, pajamas, stylish clothes and accessories!!"
ChIJDSjswYdZzpQR03vQLS0KrJ0,Esplêndida Pães e Doces,5.0,0.3697916666666667,1,Positivo,"Nice local bakery, with an interesting mix of products available. They serve breakfast, lunch and dinner buffet at specific times, but also offer a range of sandwiches, tapiocas and egg dishes available all day.."
ChIJp2dpfaFXzpQR1iktbn2sKXE,Estepe,4.125,0.026940538194444457,1,Positivo,"The crazy meat snack is good but lacked a bit of flavor. A few hours later, already at home, I started to feel bad, retching, diarrhea."
ChIJ15xqwHlXzpQR-wSlgx8ckJM,Evvai Restaurant,4.75,0.37929853354612486,1,Positivo,"I believe if a Michelin guide critic experienced my visit the star would have been put into question. This 5-hour dinner (8pm-1am) was fun but absolutely exhausting - way too long, with a mix of food quality."
ChIJfadx80xYzpQRyHnuTnmQmDA,Famiglia Mancini Trattoria,4.125,0.3061272547798522,1,Positivo,"They serve nice pasta and their antipasto appetizers are really incredible with a wide variety to choose from. They""re a bit on the pricey end but every cent spent there is worth it!."
ChIJCVlznCn2zpQRYFHFVczaPRk,Famoso Bar do Justo,5.0,0.484375,1,Positivo,"One of the places that serves traditional Brazilian food , I just love it. Awsome Food great BEER menu BEST metaballs."
ChIJ263iHLGtvZQRyhT9p5w5_ns,Farsoun Comida e Doces Árabe Sirio,4.875,0.7185565476190476,1,Positivo,"The owner is very polite and friendly.. Great, quality products! Excellent service,,, Congratulations may God bless you always .... Everything is very tasty."
ChIJx108TiZZzpQRN_hlgdWHWEM,Faruk Arab sweets,4.5,0.6121015625,1,Positivo,"Make no mistake, when thinking about Arabic sweets, you have to buy them here, everything is very fresh. It's good to order beforehand so you have more options."
ChIJVXNUV6tZzpQRM3RPiQTdE_A,Fazenda Café,4.875,0.36298313492063494,1,Positivo,"My tapioca came sad, I ordered an omelette too bland… beautiful place and good coffee. They serve Orfeu coffee in several versions (such as espresso and Drip strained)."
ChIJ15ygksCKxZQR2zxTVnMqKWU,Fiorentina,4.25,0.22623418642594778,1,Positivo,"Now tell me why a karaoke in an Italian restaurant with random songs? Very tasty food, but not very efficient service is good but not fast, self service with limited mix... Apart from that, the staff is to be congratulated on their education..... Good and cheap food."
ChIJ_Wt-6FhYzpQRLlBnD-wM4BM,Flor Café Pinacoteca,3.875,0.3789285714285714,1,Positivo,"Delicious dishes, my wife and I loved them. You order coffee from your table, and to pay you have to go through a line people were ordering food.."
ChIJGRfd7cdTzpQRFCAZW1T5DMg,Flor de Coimbra,4.25,0.479375,1,Positivo,Very nice all-you-can eat breakfast on Sunday morning!. Very good place to have a meal.
ChIJDye1hm1XzpQRKBFhCtivubE,Fondant au Chocolat,3.5,0.7553436147186148,1,Positivo,"Without a doubt the best chocolate fondant you will ever eat in São Paulo, full of flavor, texture and class, it is one of the best orders you can have.... Delivery comes super neat with beautiful packaging and great quality...."
ChIJqTYeZPB_mQARQGOMFfZI4RM,Fontana - Botafogo - RJ,4.5,0.3918366114561767,1,Positivo,It’s an all you can eat pizza concept for a fixed price. They offer an affordable all-you-can-eat pizza buffet everyday after 6pm but don't expect prime quality.
ChIJg43TZcdZzpQRC0qMKnP2cHI,Fora da Lei Café,4.75,0.5668576388888888,1,Positivo,"Best coffee I""ve had in brasil so far with a wide variety of cups and beans on offer. Also, definitely worth trying their cookies and the selection of homemade treats, they are delicious!."
ChIJD2__DH2ZyJQRfGD4vzZtypE,Formiguinha Doçaria,4.625,0.5210416666666666,1,Positivo,"A very nice place, not cheap at all. Charming place for coffee and desert!"
ChIJ_51V-DJYzpQRpseSK7jk3Ww,Forneria Maia,4.625,0.44583333333333336,1,Positivo,"For me, it""s one of the best pizzaria I""ve been to.. Best good value price on pizza. And they also have self service food, so if you are on diet you can still go there.. great pizza and desert pizzas."
ChIJaQN1eIVZzpQReUH_vgfkp7g,Fran's Café,4.6875,0.45388392857142856,1,Positivo,But even with that problem  I had a great break time. Nice place to drink a coffee or tea and bit some delicious!!.
ChIJY75LawVazpQRwBw8A7VNAKw,Fran's Café,4.6875,0.45388392857142856,1,Positivo,But even with that problem  I had a great break time. Nice place to drink a coffee or tea and bit some delicious!!.
ChIJnysjGDVYzpQRfZ1zgXaVFOg,Fran's Café Frei Caneca,4.875,0.24661458333333333,1,Positivo,"They served a portion of old cheese bread, tasteless, terrible at 2:30 pm. I expected a little more from Fran's Café, given its name and fame."
ChIJcSJWD89QzpQRNScaWb9zcjs,Fran's café,3.875,0.22294773065476192,1,Positivo,"When my son removed the chair, Luiz intervened and asked: 'but how many are you in?' Luiz, who had disappeared through the door, came back and told me: 'you must be stressed for another reason'."
ChIJc8VAWdxQzpQRJWAn9tn5zKQ,Fran's café,3.875,0.22294773065476192,1,Positivo,"When my son removed the chair, Luiz intervened and asked: 'but how many are you in?' Luiz, who had disappeared through the door, came back and told me: 'you must be stressed for another reason'."
ChIJj67LLE74zpQRvmCzkeSV6bc,Frangó,4.125,0.36154761904761906,1,Positivo,Amazing chicken ball.. Large variety of beers from all over the world (480 different labels ready & chill to drink). Frangó is known by its extensive beer menu with brand from all over the world and different types of flavor.
